# gnuplot data for packet timing
# ts	local_ts	difference
1383126876368	1383126876735	367
1383126876378	1383126876750	372
1383126876388	1383126876768	380
1383126876409	1383126876773	364
1383126876419	1383126876778	359
1383126876429	1383126876795	366
1383126876445	1383126876801	356
1383126876449	1383126876819	370
1383126876460	1383126876825	365
1383126876469	1383126876841	372
1383126876479	1383126876847	368
1383126876489	1383126876865	376
1383126876499	1383126876869	370
1383126876509	1383126876890	381
1383126876519	1383126876896	377
1383126876538	1383126876916	378
1383126876550	1383126876937	387
1383126876560	1383126876943	383
1383126876570	1383126876961	391
1383126876590	1383126876967	377
1383126876603	1383126876973	370
1383126876613	1383126876989	376
1383126876623	1383126877005	382
1383126876637	1383126877012	375
1383126876643	1383126877016	373
1383126876653	1383126877058	405
1383126876663	1383126877065	402
1383126876686	1383126877084	398
1383126876698	1383126877088	390
1383126876708	1383126877114	406
1383126876718	1383126877133	415
1383126876732	1383126877138	406
1383126876738	1383126877144	406
1383126876748	1383126877172	424
1383126876758	1383126877178	420
1383126876778	1383126877185	407
1383126876790	1383126877190	400
1383126876800	1383126877208	408
1383126876810	1383126877213	403
1383126876825	1383126877234	409
1383126876830	1383126877251	421
1383126876841	1383126877255	414
1383126876851	1383126877260	409
1383126876874	1383126877282	408
1383126876887	1383126877300	413
1383126876897	1383126877306	409
1383126876907	1383126877312	405
1383126876916	1383126877318	402
1383126876927	1383126877347	420
1383126876937	1383126877352	415
1383126876947	1383126877359	412
1383126876971	1383126877363	392
1383126876984	1383126877391	407
1383126876994	1383126877397	403
1383126877004	1383126877401	397
1383126877013	1383126877409	396
1383126877024	1383126877413	389
1383126877034	1383126877440	406
1383126877044	1383126877446	402
1383126877054	1383126877452	398
1383126877078	1383126877460	382
1383126877088	1383126877465	377
1383126877098	1383126877487	389
1383126877116	1383126877493	377
1383126877129	1383126877500	371
1383126877138	1383126877505	367
1383126877149	1383126877511	362
1383126877163	1383126877534	371
1383126877168	1383126877540	372
1383126877179	1383126877545	366
1383126877188	1383126877551	363
1383126877216	1383126877557	341
1383126877229	1383126877563	334
1383126877238	1383126877585	347
1383126877248	1383126877591	343
1383126877268	1383126877597	329
1383126877280	1383126877603	323
1383126877290	1383126877610	320
1383126877300	1383126877624	324
1383126877317	1383126877636	319
1383126877320	1383126877642	322
1383126877331	1383126877678	347
1383126877340	1383126877685	345
1383126877350	1383126877692	342
1383126877367	1383126877697	330
1383126877370	1383126877703	333
1383126877380	1383126877719	339
1383126877390	1383126877733	343
1383126877400	1383126877738	338
1383126877414	1383126877743	329
1383126877420	1383126877749	329
1383126877430	1383126877766	336
1383126877440	1383126877772	332
1383126877464	1383126877778	314
1383126877476	1383126877784	308
1383126877486	1383126877798	312
1383126877496	1383126877818	322
1383126877515	1383126877843	328
1383126877527	1383126877863	336
1383126877537	1383126877867	330
1383126877547	1383126877881	334
1383126877566	1383126877887	321
1383126877579	1383126877893	314
1383126877589	1383126877911	322
1383126877599	1383126877917	318
1383126877617	1383126877924	307
1383126877629	1383126877929	300
1383126877639	1383126877935	296
1383126877649	1383126877940	291
1383126877663	1383126877957	294
1383126877669	1383126877962	293
1383126877679	1383126877967	288
1383126877689	1383126877973	284
1383126877709	1383126877980	271
1383126877721	1383126877985	264
1383126877731	1383126878014	283
1383126877741	1383126878020	279
1383126877756	1383126878026	270
1383126877761	1383126878031	270
1383126877771	1383126878049	278
1383126877781	1383126878055	274
1383126877790	1383126878061	271
1383126877800	1383126878076	276
1383126877811	1383126878081	270
1383126877821	1383126878098	277
1383126877831	1383126878104	273
1383126877848	1383126878110	262
1383126877851	1383126878116	265
1383126877862	1383126878122	260
1383126877871	1383126878127	256
1383126877881	1383126878147	266
1383126877894	1383126878153	259
1383126877901	1383126878158	257
1383126877911	1383126878164	253
1383126877921	1383126878171	250
1383126877940	1383126878176	236
1383126877953	1383126878196	243
1383126877963	1383126878202	239
1383126877973	1383126878209	236
1383126877988	1383126878212	224
1383126877993	1383126878220	227
1383126878003	1383126878222	219
1383126878013	1383126878241	228
1383126878033	1383126878243	210
1383126878045	1383126878254	209
1383126878055	1383126878256	201
1383126878065	1383126878267	202
1383126878081	1383126878269	188
1383126878085	1383126878294	209
1383126878095	1383126878298	203
1383126878105	1383126878303	198
1383126878128	1383126878313	185
1383126878140	1383126878315	175
1383126878151	1383126878345	194
1383126878160	1383126878350	190
1383126878176	1383126878358	182
1383126878181	1383126878380	199
1383126878190	1383126878385	195
1383126878201	1383126878391	190
1383126878210	1383126878400	190
1383126878223	1383126878402	179
1383126878231	1383126878426	195
1383126878241	1383126878430	189
1383126878251	1383126878435	184
1383126878260	1383126878444	184
1383126878271	1383126878449	178
1383126878281	1383126878475	194
1383126878290	1383126878482	192
1383126878301	1383126878486	185
1383126878315	1383126878495	180
1383126878321	1383126878501	180
1383126878331	1383126878519	188
1383126878340	1383126878525	185
1383126878351	1383126878530	179
1383126878373	1383126878535	162
1383126878383	1383126878541	158
1383126878393	1383126878548	155
1383126878408	1383126878574	166
1383126878413	1383126878578	165
1383126878423	1383126878584	161
1383126878433	1383126878595	162
1383126878443	1383126878615	172
1383126878455	1383126878657	202
1383126878463	1383126878667	204
1383126878473	1383126878673	200
1383126878483	1383126878679	196
1383126878501	1383126878684	183
1383126878503	1383126878690	187
1383126878513	1383126878707	194
1383126878523	1383126878712	189
1383126878533	1383126878716	183
1383126878547	1383126878723	176
1383126878553	1383126878727	174
1383126878563	1383126878733	170
1383126878573	1383126878753	180
1383126878595	1383126878759	164
1383126878607	1383126878765	158
1383126878617	1383126878772	155
1383126878627	1383126878778	151
1383126878641	1383126878802	161
1383126878647	1383126878805	158
1383126878657	1383126878812	155
1383126878667	1383126878822	155
1383126878687	1383126878824	137
1383126878699	1383126878847	148
1383126878709	1383126878852	143
1383126878719	1383126878860	141
1383126878734	1383126878871	137
1383126878739	1383126878874	135
1383126878749	1383126878895	146
1383126878759	1383126878904	145
1383126878768	1383126878907	139
1383126878781	1383126878919	138
1383126878789	1383126878925	136
1383126878798	1383126878942	144
1383126878809	1383126878952	143
1383126878828	1383126878957	129
1383126878840	1383126878962	122
1383126878850	1383126878989	139
1383126878860	1383126878995	135
1383126878874	1383126878999	125
1383126878880	1383126879011	131
1383126878890	1383126879019	129
1383126878900	1383126879036	136
1383126878910	1383126879049	139
1383126878920	1383126879056	136
1383126878930	1383126879060	130
1383126878940	1383126879083	143
1383126878950	1383126879090	140
1383126878966	1383126879094	128
1383126878970	1383126879105	135
1383126878980	1383126879113	133
1383126878990	1383126879133	143
1383126879000	1383126879146	146
1383126879013	1383126879152	139
1383126879020	1383126879178	158
1383126879030	1383126879186	156
1383126879040	1383126879189	149
1383126879050	1383126879201	151
1383126879060	1383126879224	164
1383126879070	1383126879227	157
1383126879080	1383126879276	196
1383126879090	1383126879283	193
1383126879104	1383126879294	190
1383126879110	1383126879308	198
1383126879121	1383126879327	206
1383126879130	1383126879332	202
1383126879140	1383126879340	200
1383126879162	1383126879370	208
1383126879172	1383126879376	204
1383126879182	1383126879382	200
1383126879198	1383126879389	191
1383126879202	1383126879402	200
1383126879212	1383126879419	207
1383126879222	1383126879424	202
1383126879231	1383126879429	198
1383126879242	1383126879436	194
1383126879252	1383126879472	220
1383126879262	1383126879478	216
1383126879272	1383126879497	225
1383126879292	1383126879516	224
1383126879304	1383126879521	217
1383126879314	1383126879527	213
1383126879324	1383126879539	215
1383126879339	1383126879557	218
1383126879344	1383126879563	219
1383126879354	1383126879568	214
1383126879364	1383126879607	243
1383126879374	1383126879613	239
1383126879386	1383126879618	232
1383126879394	1383126879624	230
1383126879404	1383126879630	226
1383126879414	1383126879672	258
1383126879432	1383126879702	270
1383126879434	1383126879708	274
1383126879444	1383126879713	269
1383126879454	1383126879719	265
1383126879464	1383126879736	272
1383126879477	1383126879754	277
1383126879484	1383126879758	274
1383126879494	1383126879764	270
1383126879504	1383126879770	266
1383126879514	1383126879797	283
1383126879524	1383126879804	280
1383126879534	1383126879810	276
1383126879544	1383126879855	311
1383126879554	1383126879876	322
1383126879581	1383126879895	314
1383126879593	1383126879900	307
1383126879603	1383126879905	302
1383126879613	1383126879912	299
1383126879628	1383126879940	312
1383126879633	1383126879946	313
1383126879643	1383126879952	309
1383126879654	1383126879959	305
1383126879674	1383126879971	297
1383126879686	1383126879989	303
1383126879696	1383126879994	298
1383126879706	1383126880000	294
1383126879721	1383126880016	295
1383126879726	1383126880034	308
1383126879736	1383126880047	311
1383126879746	1383126880079	333
1383126879768	1383126880088	320
1383126879780	1383126880094	314
1383126879791	1383126880101	310
1383126879800	1383126880126	326
1383126879810	1383126880140	330
1383126879821	1383126880147	326
1383126879831	1383126880175	344
1383126879840	1383126880182	342
1383126879850	1383126880187	337
1383126879861	1383126880194	333
1383126879870	1383126880223	353
1383126879880	1383126880229	349
1383126879890	1383126880235	345
1383126879907	1383126880286	379
1383126879911	1383126880293	382
1383126879921	1383126880320	399
1383126879930	1383126880325	395
1383126879940	1383126880333	393
1383126879965	1383126880339	374
1383126879975	1383126880345	370
1383126879985	1383126880364	379
1383126880000	1383126880369	369
1383126880005	1383126880376	371
1383126880015	1383126880382	367
1383126880025	1383126880388	363
1383126880036	1383126880394	358
1383126880050	1383126880416	366
1383126880055	1383126880423	368
1383126880065	1383126880430	365
1383126880075	1383126880435	360
1383126880085	1383126880441	356
1383126880097	1383126880459	362
1383126880105	1383126880471	366
1383126880115	1383126880477	362
1383126880126	1383126880484	358
1383126880145	1383126880489	344
1383126880157	1383126880507	350
1383126880167	1383126880519	352
1383126880177	1383126880524	347
1383126880197	1383126880531	334
1383126880209	1383126880537	328
1383126880219	1383126880556	337
1383126880229	1383126880569	340
1383126880239	1383126880575	336
1383126880249	1383126880581	332
1383126880259	1383126880598	339
1383126880269	1383126880604	335
1383126880279	1383126880644	365
1383126880300	1383126880756	456
1383126880313	1383126880771	458
1383126880323	1383126880790	467
1383126880333	1383126880796	463
1383126880349	1383126880801	452
1383126880353	1383126880929	576
1383126880363	1383126880935	572
1383126880373	1383126880941	568
1383126880383	1383126880955	572
1383126880401	1383126880960	559
1383126880403	1383126880977	574
1383126880413	1383126881123	710
1383126880423	1383126881129	706
1383126880433	1383126881136	703
1383126880451	1383126881239	788
1383126880453	1383126881251	798
1383126880463	1383126881267	804
1383126880473	1383126881272	799
1383126880483	1383126881277	794
1383126880492	1383126881399	907
1383126880503	1383126881417	914
1383126880513	1383126881423	910
1383126880523	1383126881440	917
1383126880533	1383126881444	911
1383126880550	1383126881565	1015
1383126880553	1383126881570	1017
1383126880563	1383126881586	1023
1383126880573	1383126881603	1030
1383126880583	1383126881610	1027
1383126880616	1383126881702	1086
1383126880629	1383126881708	1079
1383126880639	1383126881713	1074
1383126880649	1383126881846	1197
1383126880662	1383126881852	1190
1383126880669	1383126881858	1189
1383126880679	1383126881874	1195
1383126880689	1383126881878	1189
1383126880699	1383126881895	1196
1383126880709	1383126882014	1305
1383126880719	1383126882020	1301
1383126880729	1383126882038	1309
1383126880739	1383126882044	1305
1383126880755	1383126882164	1409
1383126880759	1383126882170	1411
1383126880769	1383126882188	1419
1383126880779	1383126882289	1510
1383126880789	1383126882295	1506
1383126880813	1383126882316	1503
1383126880822	1383126882333	1511
1383126880832	1383126882339	1507
1383126880842	1383126882457	1615
1383126880852	1383126882475	1623
1383126880862	1383126882481	1619
1383126880873	1383126882493	1620
1383126880882	1383126882622	1740
1383126880895	1383126882628	1733
1383126880903	1383126882646	1743
1383126880913	1383126882653	1740
1383126880922	1383126882671	1749
1383126880941	1383126882796	1855
1383126880953	1383126882814	1861
1383126880963	1383126882820	1857
1383126880974	1383126882938	1964
1383126880983	1383126882955	1972
1383126880993	1383126882960	1967
1383126881003	1383126882965	1962
1383126881013	1383126882971	1958
1383126881023	1383126883101	2078
1383126881046	1383126883105	2059
1383126881057	1383126883111	2054
1383126881067	1383126883127	2060
1383126881077	1383126883146	2069
1383126881093	1383126883264	2171
1383126881097	1383126883284	2187
1383126881107	1383126883330	2223
1383126881118	1383126883337	2219
1383126881139	1383126883346	2207
1383126881151	1383126883352	2201
1383126881161	1383126883359	2198
1383126881171	1383126883378	2207
1383126881181	1383126883381	2200
1383126881192	1383126883429	2237
1383126881201	1383126883436	2235
1383126881211	1383126883480	2269
1383126881221	1383126883487	2266
1383126881232	1383126883498	2266
1383126881241	1383126883504	2263
1383126881251	1383126883522	2271
1383126881261	1383126883531	2270
1383126881278	1383126883538	2260
1383126881281	1383126883544	2263
1383126881291	1383126883550	2259
1383126881301	1383126883567	2266
1383126881312	1383126883573	2261
1383126881328	1383126883580	2252
1383126881331	1383126883586	2255
1383126881341	1383126883594	2253
1383126881352	1383126883598	2246
1383126881362	1383126883617	2255
1383126881371	1383126883632	2261
1383126881381	1383126883639	2258
1383126881391	1383126883645	2254
1383126881402	1383126883664	2262
1383126881411	1383126883671	2260
1383126881435	1383126883679	2244
1383126881445	1383126883684	2239
1383126881455	1383126883690	2235
1383126881464	1383126883695	2231
1383126881474	1383126883721	2247
1383126881485	1383126883729	2244
1383126881495	1383126883736	2241
1383126881505	1383126883741	2236
1383126881514	1383126883759	2245
1383126881524	1383126883777	2253
1383126881534	1383126883782	2248
1383126881545	1383126883788	2243
1383126881555	1383126883805	2250
1383126881569	1383126883809	2240
1383126881575	1383126883827	2252
1383126881585	1383126883832	2247
1383126881594	1383126883858	2264
1383126881604	1383126883867	2263
1383126881615	1383126883872	2257
1383126881625	1383126883879	2254
1383126881634	1383126883898	2264
1383126881645	1383126883905	2260
1383126881654	1383126883917	2263
1383126881664	1383126883924	2260
1383126881675	1383126883930	2255
1383126881685	1383126883948	2263
1383126881695	1383126883963	2268
1383126881710	1383126883966	2256
1383126881715	1383126883972	2257
1383126881724	1383126883977	2253
1383126881735	1383126883995	2260
1383126881745	1383126884009	2264
1383126881759	1383126884014	2255
1383126881765	1383126884020	2255
1383126881775	1383126884038	2263
1383126881785	1383126884042	2257
1383126881795	1383126884055	2260
1383126881808	1383126884061	2253
1383126881815	1383126884067	2252
1383126881824	1383126884086	2262
1383126881835	1383126884092	2257
1383126881856	1383126884110	2254
1383126881868	1383126884116	2248
1383126881878	1383126884134	2256
1383126881889	1383126884139	2250
1383126881898	1383126884157	2259
1383126881908	1383126884162	2254
1383126881918	1383126884180	2262
1383126881929	1383126884185	2256
1383126881938	1383126884202	2264
1383126881951	1383126884209	2258
1383126881958	1383126884229	2271
1383126881969	1383126884235	2266
1383126881978	1383126884254	2276
1383126881988	1383126884271	2283
1383126881999	1383126884278	2279
1383126882008	1383126884284	2276
1383126882018	1383126884298	2280
1383126882028	1383126884304	2276
1383126882045	1383126884321	2276
1383126882048	1383126884326	2278
1383126882059	1383126884346	2287
1383126882068	1383126884351	2283
1383126882078	1383126884369	2291
1383126882092	1383126884373	2281
1383126882098	1383126884381	2283
1383126882108	1383126884397	2289
1383126882119	1383126884416	2297
1383126882129	1383126884423	2294
1383126882142	1383126884443	2301
1383126882148	1383126884463	2315
1383126882159	1383126884468	2309
1383126882168	1383126884474	2306
1383126882178	1383126884490	2312
1383126882189	1383126884509	2320
1383126882198	1383126884515	2317
1383126882209	1383126884520	2311
1383126882218	1383126884536	2318
1383126882228	1383126884541	2313
1383126882238	1383126884560	2322
1383126882248	1383126884565	2317
1383126882259	1383126884583	2324
1383126882269	1383126884601	2332
1383126882284	1383126884606	2322
1383126882288	1383126884611	2323
1383126882299	1383126884617	2318
1383126882309	1383126884631	2322
1383126882318	1383126884650	2332
1383126882333	1383126884657	2324
1383126882338	1383126884663	2325
1383126882349	1383126884677	2328
1383126882358	1383126884694	2336
1383126882369	1383126884700	2331
1383126882381	1383126884705	2324
1383126882388	1383126884712	2324
1383126882399	1383126884727	2328
1383126882409	1383126884746	2337
1383126882418	1383126884752	2334
1383126882428	1383126884760	2332
1383126882439	1383126884772	2333
1383126882449	1383126884788	2339
1383126882458	1383126884794	2336
1383126882475	1383126884818	2343
1383126882479	1383126884835	2356
1383126882488	1383126884849	2361
1383126882499	1383126884868	2369
1383126882509	1383126884888	2379
1383126882522	1383126884894	2372
1383126882529	1383126884901	2372
1383126882539	1383126884915	2376
1383126882548	1383126884934	2386
1383126882558	1383126884938	2380
1383126882581	1383126884944	2363
1383126882593	1383126884960	2367
1383126882604	1383126884979	2375
1383126882614	1383126884985	2371
1383126882631	1383126884991	2360
1383126882634	1383126885008	2374
1383126882644	1383126885029	2385
1383126882654	1383126885034	2380
1383126882664	1383126885039	2375
1383126882679	1383126885054	2375
1383126882684	1383126885059	2375
1383126882694	1383126885078	2384
1383126882704	1383126885085	2381
1383126882714	1383126885099	2385
1383126882728	1383126885107	2379
1383126882734	1383126885124	2390
1383126882744	1383126885129	2385
1383126882754	1383126885148	2394
1383126882764	1383126885154	2390
1383126882779	1383126885170	2391
1383126882784	1383126885176	2392
1383126882794	1383126885181	2387
1383126882804	1383126885196	2392
1383126882813	1383126885201	2388
1383126882825	1383126885219	2394
1383126882834	1383126885226	2392
1383126882844	1383126885244	2400
1383126882854	1383126885249	2395
1383126882863	1383126885266	2403
1383126882874	1383126885272	2398
1383126882884	1383126885277	2393
1383126882894	1383126885291	2397
1383126882904	1383126885297	2393
1383126882914	1383126885314	2400
1383126882924	1383126885319	2395
1383126882934	1383126885336	2402
1383126882944	1383126885339	2395
1383126882954	1383126885357	2403
1383126882977	1383126885364	2387
1383126882987	1383126885370	2383
1383126882997	1383126885388	2391
1383126883007	1383126885405	2398
1383126883017	1383126885410	2393
1383126883027	1383126885415	2388
1383126883037	1383126885431	2394
1383126883047	1383126885436	2389
1383126883057	1383126885455	2398
1383126883067	1383126885463	2396
1383126883077	1383126885480	2403
1383126883087	1383126885486	2399
1383126883097	1383126885504	2407
1383126883122	1383126885509	2387
1383126883132	1383126885526	2394
1383126883141	1383126885531	2390
1383126883151	1383126885552	2401
1383126883161	1383126885558	2397
1383126883171	1383126885572	2401
1383126883181	1383126885578	2397
1383126883191	1383126885594	2403
1383126883212	1383126885600	2388
1383126883224	1383126885605	2381
1383126883234	1383126885622	2388
1383126883244	1383126885628	2384
1383126883262	1383126885646	2384
1383126883265	1383126885653	2388
1383126883274	1383126885668	2394
1383126883284	1383126885674	2390
1383126883294	1383126885690	2396
1383126883310	1383126885696	2386
1383126883314	1383126885710	2396
1383126883324	1383126885717	2393
1383126883334	1383126885722	2388
1383126883359	1383126885741	2382
1383126883371	1383126885768	2397
1383126883381	1383126885788	2407
1383126883391	1383126885794	2403
1383126883401	1383126885805	2404
1383126883414	1383126885811	2397
1383126883422	1383126885817	2395
1383126883431	1383126885833	2402
1383126883441	1383126885838	2397
1383126883451	1383126885850	2399
1383126883464	1383126885856	2392
1383126883472	1383126885862	2390
1383126883482	1383126885866	2384
1383126883492	1383126885886	2394
1383126883514	1383126885897	2383
1383126883527	1383126885903	2376
1383126883537	1383126885910	2373
1383126883546	1383126885913	2367
1383126883556	1383126885931	2375
1383126883567	1383126885945	2378
1383126883577	1383126885951	2374
1383126883587	1383126885957	2370
1383126883596	1383126885975	2379
1383126883612	1383126885979	2367
1383126883616	1383126885990	2374
1383126883627	1383126885997	2370
1383126883637	1383126886003	2366
1383126883646	1383126886023	2377
1383126883661	1383126886029	2368
1383126883667	1383126886039	2372
1383126883676	1383126886045	2369
1383126883686	1383126886051	2365
1383126883697	1383126886068	2371
1383126883712	1383126886073	2361
1383126883717	1383126886085	2368
1383126883726	1383126886091	2365
1383126883736	1383126886097	2361
1383126883747	1383126886115	2368
1383126883772	1383126886124	2352
1383126883782	1383126886135	2353
1383126883792	1383126886141	2349
1383126883808	1383126886147	2339
1383126883812	1383126886166	2354
1383126883822	1383126886170	2348
1383126883832	1383126886181	2349
1383126883842	1383126886186	2344
1383126883854	1383126886192	2338
1383126883862	1383126886211	2349
1383126883872	1383126886217	2345
1383126883882	1383126886231	2349
1383126883900	1383126886239	2339
1383126883902	1383126886243	2341
1383126883912	1383126886261	2349
1383126883922	1383126886281	2359
1383126883932	1383126886288	2356
1383126883946	1383126886307	2361
1383126883952	1383126886313	2361
1383126883962	1383126886331	2369
1383126883971	1383126886336	2365
1383126883982	1383126886353	2371
1383126884004	1383126886359	2355
1383126884013	1383126886379	2366
1383126884023	1383126886402	2379
1383126884039	1383126886409	2370
1383126884044	1383126886432	2388
1383126884053	1383126886450	2397
1383126884063	1383126886455	2392
1383126884074	1383126886461	2387
1383126884091	1383126886497	2406
1383126884094	1383126886504	2410
1383126884103	1383126886508	2405
1383126884114	1383126886515	2401
1383126884124	1383126886544	2420
1383126884138	1383126886550	2412
1383126884144	1383126886554	2410
1383126884154	1383126886561	2407
1383126884163	1383126886595	2432
1383126884173	1383126886601	2428
1383126884197	1383126886605	2408
1383126884207	1383126886612	2405
1383126884217	1383126886646	2429
1383126884235	1383126886653	2418
1383126884237	1383126886660	2423
1383126884247	1383126886666	2419
1383126884257	1383126886693	2436
1383126884267	1383126886700	2433
1383126884280	1383126886706	2426
1383126884287	1383126886711	2424
1383126884297	1383126886727	2430
1383126884307	1383126886744	2437
1383126884330	1383126886749	2419
1383126884342	1383126886755	2413
1383126884352	1383126886760	2408
1383126884362	1383126886788	2426
1383126884376	1383126886795	2419
1383126884382	1383126886801	2419
1383126884392	1383126886808	2416
1383126884402	1383126886834	2432
1383126884426	1383126886839	2413
1383126884438	1383126886844	2406
1383126884448	1383126886851	2403
1383126884458	1383126886857	2399
1383126884473	1383126886885	2412
1383126884478	1383126886891	2413
1383126884488	1383126886896	2408
1383126884498	1383126886913	2415
1383126884508	1383126886931	2423
1383126884531	1383126886936	2405
1383126884540	1383126886942	2402
1383126884550	1383126886949	2399
1383126884568	1383126886961	2393
1383126884571	1383126886979	2408
1383126884581	1383126886984	2403
1383126884591	1383126886988	2397
1383126884600	1383126886994	2394
1383126884614	1383126887012	2398
1383126884620	1383126887030	2410
1383126884630	1383126887035	2405
1383126884641	1383126887042	2401
1383126884662	1383126887076	2414
1383126884674	1383126887081	2407
1383126884684	1383126887088	2404
1383126884694	1383126887093	2399
1383126884708	1383126887110	2402
1383126884714	1383126887127	2413
1383126884724	1383126887131	2407
1383126884734	1383126887138	2404
1383126884754	1383126887144	2390
1383126884766	1383126887170	2404
1383126884776	1383126887177	2401
1383126884787	1383126887184	2397
1383126884796	1383126887191	2395
1383126884806	1383126887216	2410
1383126884816	1383126887221	2405
1383126884826	1383126887226	2400
1383126884837	1383126887232	2395
1383126884862	1383126887238	2376
1383126884873	1383126887265	2392
1383126884882	1383126887271	2389
1383126884899	1383126887277	2378
1383126884902	1383126887284	2382
1383126884912	1383126887297	2385
1383126884922	1383126887316	2394
1383126884932	1383126887320	2388
1383126884956	1383126887325	2369
1383126884966	1383126887342	2376
1383126884976	1383126887360	2384
1383126884992	1383126887366	2374
1383126884996	1383126887372	2376
1383126885006	1383126887377	2371
1383126885016	1383126887407	2391
1383126885026	1383126887412	2386
1383126885048	1383126887416	2368
1383126885058	1383126887423	2365
1383126885068	1383126887427	2359
1383126885084	1383126887454	2370
1383126885088	1383126887461	2373
1383126885098	1383126887465	2367
1383126885108	1383126887471	2363
1383126885119	1383126887487	2368
1383126885145	1383126887504	2359
1383126885155	1383126887509	2354
1383126885165	1383126887515	2350
1383126885180	1383126887522	2342
1383126885185	1383126887551	2366
1383126885195	1383126887558	2363
1383126885205	1383126887563	2358
1383126885228	1383126887569	2341
1383126885241	1383126887585	2344
1383126885251	1383126887603	2352
1383126885261	1383126887608	2347
1383126885275	1383126887614	2339
1383126885281	1383126887631	2350
1383126885290	1383126887651	2361
1383126885301	1383126887657	2356
1383126885320	1383126887664	2344
1383126885332	1383126887678	2346
1383126885342	1383126887696	2354
1383126885353	1383126887701	2348
1383126885369	1383126887708	2339
1383126885372	1383126887714	2342
1383126885383	1383126887727	2344
1383126885392	1383126887746	2354
1383126885402	1383126887751	2349
1383126885425	1383126887758	2333
1383126885435	1383126887774	2339
1383126885446	1383126887795	2349
1383126885461	1383126887799	2338
1383126885465	1383126887818	2353
1383126885475	1383126887822	2347
1383126885485	1383126887841	2356
1383126885495	1383126887848	2353
1383126885508	1383126887854	2346
1383126885515	1383126887867	2352
1383126885525	1383126887887	2362
1383126885535	1383126887893	2358
1383126885545	1383126887898	2353
1383126885567	1383126887915	2348
1383126885576	1383126887933	2357
1383126885586	1383126887964	2378
1383126885602	1383126887981	2379
1383126885606	1383126888027	2421
1383126885616	1383126888225	2609
1383126885626	1383126888324	2698
1383126885636	1383126888405	2769
1383126885649	1383126888440	2791
1383126885656	1383126888452	2796
1383126885666	1383126888470	2804
1383126885676	1383126888484	2808
1383126885695	1383126888491	2796
1383126885707	1383126888497	2790
1383126885717	1383126888515	2798
1383126885727	1383126888522	2795
1383126885737	1383126888532	2795
1383126885747	1383126888539	2792
1383126885757	1383126888545	2788
1383126885767	1383126888563	2796
1383126885777	1383126888569	2792
1383126885787	1383126888587	2800
1383126885797	1383126888594	2797
1383126885807	1383126888612	2805
1383126885817	1383126888626	2809
1383126885834	1383126888629	2795
1383126885837	1383126888635	2798
1383126885847	1383126888640	2793
1383126885857	1383126888659	2802
1383126885867	1383126888674	2807
1383126885880	1383126888680	2800
1383126885887	1383126888686	2799
1383126885897	1383126888703	2806
1383126885907	1383126888709	2802
1383126885917	1383126888725	2808
1383126885939	1383126888731	2792
1383126885950	1383126888737	2787
1383126885960	1383126888757	2797
1383126885974	1383126888771	2797
1383126885980	1383126888778	2798
1383126885990	1383126888782	2792
1383126886000	1383126888800	2800
1383126886009	1383126888805	2796
1383126886022	1383126888823	2801
1383126886030	1383126888827	2797
1383126886040	1383126888846	2806
1383126886049	1383126888852	2803
1383126886060	1383126888867	2807
1383126886070	1383126888874	2804
1383126886080	1383126888878	2798
1383126886090	1383126888897	2807
1383126886100	1383126888901	2801
1383126886117	1383126888917	2800
1383126886120	1383126888923	2803
1383126886130	1383126888942	2812
1383126886140	1383126888948	2808
1383126886150	1383126888964	2814
1383126886163	1383126888970	2807
1383126886170	1383126888987	2817
1383126886180	1383126888992	2812
1383126886190	1383126889008	2818
1383126886200	1383126889014	2814
1383126886213	1383126889020	2807
1383126886220	1383126889038	2818
1383126886230	1383126889053	2823
1383126886240	1383126889058	2818
1383126886262	1383126889064	2802
1383126886274	1383126889081	2807
1383126886284	1383126889087	2803
1383126886294	1383126889099	2805
1383126886313	1383126889105	2792
1383126886325	1383126889111	2786
1383126886335	1383126889130	2795
1383126886345	1383126889137	2792
1383126886363	1383126889148	2785
1383126886366	1383126889154	2788
1383126886375	1383126889161	2786
1383126886385	1383126889179	2794
1383126886395	1383126889197	2802
1383126886415	1383126889202	2787
1383126886427	1383126889206	2779
1383126886437	1383126889225	2788
1383126886447	1383126889232	2785
1383126886468	1383126889252	2784
1383126886480	1383126889257	2777
1383126886490	1383126889275	2785
1383126886500	1383126889280	2780
1383126886515	1383126889301	2786
1383126886520	1383126889319	2799
1383126886530	1383126889325	2795
1383126886540	1383126889331	2791
1383126886565	1383126889352	2787
1383126886577	1383126889370	2793
1383126886587	1383126889374	2787
1383126886597	1383126889381	2784
1383126886618	1383126889385	2767
1383126886630	1383126889415	2785
1383126886640	1383126889421	2781
1383126886650	1383126889427	2777
1383126886665	1383126889434	2769
1383126886670	1383126889459	2789
1383126886680	1383126889465	2785
1383126886690	1383126889470	2780
1383126886711	1383126889477	2766
1383126886724	1383126889482	2758
1383126886733	1383126889508	2775
1383126886743	1383126889515	2772
1383126886759	1383126889521	2762
1383126886763	1383126889528	2765
1383126886773	1383126889533	2760
1383126886783	1383126889557	2774
1383126886793	1383126889563	2770
1383126886806	1383126889569	2763
1383126886813	1383126889574	2761
1383126886823	1383126889580	2757
1383126886833	1383126889603	2770
1383126886852	1383126889609	2757
1383126886864	1383126889616	2752
1383126886874	1383126889624	2750
1383126886884	1383126889630	2746
